"UpdateTimes","SgnYear","CountryCode","Cntrnm","UpdateDate","PlateType","Population","PopGrowthRate","FemaleRatio","UrbanPopulation","UrbanPopRatio","UrbanPopGrowthRate","RuralPopulation","RuralPopRatio","RuralPopGrowthRate"
"2","2012","IND","印度","2023-11-23","南亚","1274487.2150","1.3322","48.3055","403171.2860","31.6340","2.4703","871315.9290","68.3660","0.8099"
"2","2012","IRN","伊朗伊斯兰共和国","2023-11-23","西亚北非","77324.4510","1.2774","49.2241","55484.1600","71.7550","2.0539","21840.2910","28.2450","-0.6685"
"2","2012","IRQ","伊拉克","2023-11-23","西亚北非","33864.4470","4.4885","50.1811","23512.7630","69.4320","4.7249","10351.6840","30.5680","3.9534"
"2","2012","ISR","以色列","2023-11-23","西亚北非","7910.5000","1.8462","50.4349","7274.4960","91.9600","1.9201","636.0040","8.0400","1.0039"
"2","2012","JOR","约旦","2023-11-23","西亚北非","7211.8630","1.4228","48.6304","6359.7810","88.1850","2.5781","852.0820","11.8150","-6.8032"
"2","2012","JPN","日本","2023-11-23","东亚","127629.0000","-0.1597","51.3050","116331.2810","91.1480","-0.0730","11297.7190","8.8520","-1.0482"
"2","2012","KAZ","哈萨克斯坦","2023-11-23","中亚","16792.0900","1.4087","52.3134","9566.9570","56.9730","1.5369","7225.1330","43.0270","1.2392"
"2","2012","KGZ","吉尔吉斯斯坦","2023-11-23","中亚","5607.2000","1.6652","51.0687","1986.2380","35.4230","1.8659","3620.9620","64.5770","1.5554"
"2","2012","KHM","柬埔寨","2023-11-23","东南亚","14786.6400","1.4493","50.5259","3110.6650","21.0370","3.2431","11675.9750","78.9630","0.9768"
"2","2012","KOR","大韩民国","2023-11-23","东亚","50199.8530","0.5257","50.0743","41089.0820","81.8510","0.4378","9110.7710","18.1490","0.9232"
"2","2012","KWT","科威特","2023-11-23","西亚北非","3394.6630","7.6764","42.9038","3394.6630","100.0000","7.6764","0.0000","0.0000",""
"2","2012","LAO","老挝","2023-11-23","东南亚","6508.8030","1.4310","49.6261","2034.9120","31.2640","3.3818","4473.8910","68.7360","0.5561"
"2","2012","LBN","黎巴嫩","2023-11-23","西亚北非","5178.3370","2.6075","50.3597","4538.0870","87.6360","2.7811","640.2500","12.3640","1.3857"
"2","2012","LKA","斯里兰卡","2023-11-23","南亚","21017.1470","0.7517","51.5038","3824.2800","18.1960","0.6693","17192.8670","81.8040","0.7701"
"2","2012","LTU","立陶宛","2023-11-23","中东欧","2987.7730","-1.3412","53.9493","1997.7450","66.8640","-1.1570","990.0280","33.1360","-1.7118"
"2","2012","LVA","拉脱维亚","2023-11-23","中东欧","2034.3190","-1.2404","54.3764","1381.2420","67.8970","-1.1991","653.0770","32.1030","-1.3276"
"2","2012","MDA","摩尔多瓦","2023-11-23","中东欧","2860.3240","-0.0131","52.4725","1217.2970","42.5580","-0.0859","1643.0270","57.4420","0.0408"
"2","2012","MDV","马尔代夫","2023-11-23","南亚","387.5390","3.4385","43.5886","144.4240","37.2670","4.5666","243.1150","62.7330","2.7743"
"2","2012","MKD","北马其顿","2023-11-23","中东欧","2061.0440","0.1216","50.0521","1177.3710","57.1250","0.1794","883.6730","42.8750","0.0447"
"2","2012","MMR","缅甸","2023-11-23","东南亚","50218.1850","0.8472","50.0951","14696.8540","29.2660","1.5020","35521.3310","70.7340","0.5776"
"2","2012","MNE","黑山","2023-11-23","中东欧","620.6010","0.0841","51.2651","402.1740","64.8040","0.5978","218.4270","35.1960","-0.8547"
"2","2012","MNG","蒙古","2023-11-23","东亚","2792.3490","1.7489","50.2350","1899.6350","68.0300","1.8474","892.7140","31.9700","1.5396"
"2","2012","MYS","马来西亚","2023-11-23","东南亚","29660.2120","1.6181","48.5675","21436.9180","72.2750","2.5439","8223.2940","27.7250","-0.7556"
"2","2012","NPL","尼泊尔","2023-11-23","南亚","27330.6940","0.2355","51.6585","4771.3930","17.4580","2.2607","22559.3010","82.5420","-0.1876"
"2","2012","OMN","阿曼","2023-11-23","西亚北非","3535.5790","9.7582","36.6395","2742.3360","77.5640","11.5546","793.2430","22.4360","3.7850"
"2","2012","PAK","巴基斯坦","2023-11-23","南亚","202205.8610","1.7980","48.6504","71597.0510","35.4080","2.3815","130608.8100","64.5920","1.4796"
"2","2012","PHL","菲律宾","2023-11-23","东南亚","98032.3170","1.7435","49.4169","44812.5330","45.7120","2.1600","53219.7840","54.2880","1.3942"
"2","2012","POL","波兰","2023-11-23","中东欧","38063.1640","-0.0002","51.5832","23086.8310","60.6540","-0.2078","14976.3330","39.3460","0.3205"
"2","2012","PRK","朝鲜民主主义人民共和国","2023-11-23","东亚","24887.7700","0.4187","51.0403","15116.3340","60.7380","0.7171","9771.4360","39.2620","-0.0413"
"2","2012","PSE","约旦河西岸和加沙","2023-11-23","西亚北非","3979.9980","2.4677","50.1647","2969.8350","74.6190","2.7872","1010.1630","25.3810","1.5343"
"2","2012","QAT","卡塔尔","2023-11-23","西亚北非","1905.6600","5.4727","25.7372","1880.8290","98.6970","5.5690","24.8310","1.3030","-1.5624"
"2","2012","ROU","罗马尼亚","2023-11-23","中东欧","20058.0350","-0.4452","51.5796","10826.1240","53.9740","-0.4192","9231.9110","46.0260","-0.4756"
"2","2012","RUS","俄罗斯联邦","2023-11-23","俄罗斯","143201.7210","0.1683","53.7068","105669.9820","73.7910","0.2483","37531.7390","26.2090","-0.0566"
"2","2012","SAU","沙特阿拉伯","2023-11-23","西亚北非","30821.5430","2.1998","42.7528","25433.9370","82.5200","2.4643","5387.6060","17.4800","0.9603"
"2","2012","SGP","新加坡","2023-11-23","东南亚","5312.4370","2.4534","47.8764","5312.4370","100.0000","2.4534","0.0000","0.0000",""
"2","2012","SRB","塞尔维亚","2023-11-23","中东欧","7199.0770","-0.4853","51.9724","3985.1210","55.3560","-0.2303","3213.9560","44.6440","-0.8006"
"2","2012","SVK","斯洛伐克共和国","2023-11-23","中东欧","5407.5790","0.1702","51.3009","2935.2340","54.2800","-0.0874","2472.3450","45.7200","0.4769"
"2","2012","SVN","斯洛文尼亚","2023-11-23","中东欧","2057.1590","0.2100","50.5160","1092.5160","53.1080","0.6346","964.6430","46.8920","-0.2687"
"2","2012","SYR","阿拉伯叙利亚共和国","2023-11-23","西亚北非","22605.5770","-0.5521","49.5445","12106.4170","53.5550","-2.4480","10499.1600","46.4450","1.6795"
"2","2012","THA","泰国","2023-11-23","东南亚","69157.0230","0.6443","50.9901","31428.4090","45.4450","2.3017","37728.6140","54.5550","-0.7156"
"2","2012","TJK","塔吉克斯坦","2023-11-23","中亚","7956.3820","2.1799","49.9409","2112.0220","26.5450","2.2703","5844.3600","73.4550","2.1472"
"2","2012","TKM","土库曼斯坦","2023-11-23","中亚","5458.6820","1.8092","50.5792","2684.3070","49.1750","2.5235","2774.3750","50.8250","1.1229"
"2","2012","TLS","东帝汶","2023-11-23","东南亚","1137.6760","2.1950","48.8357","323.4190","28.4280","3.4303","814.2570","71.5720","1.7086"
"2","2012","TUR","土耳其","2023-11-23","西亚北非","75277.4390","1.4769","49.7929","54180.1840","71.9740","2.2748","21097.2550","28.0260","-0.5435"
"2","2012","UKR","乌克兰","2023-11-23","中东欧","45593.3420","-0.2470","53.8252","31360.0120","68.7820","-0.1117","14233.3300","31.2180","-0.5444"
"2","2012","UZB","乌兹别克斯坦","2023-11-23","中亚","29774.5000","1.4721","50.0169","15199.8820","51.0500","1.2764","14574.6180","48.9500","1.6766"
"2","2012","VNM","越南","2023-11-23","东南亚","89301.3260","1.0720","50.7173","28354.9570","31.7520","3.2111","60946.3690","68.2480","0.0922"
"2","2012","YEM","也门共和国","2023-11-23","西亚北非","26223.3910","2.8930","49.3845","8642.7050","32.9580","4.7118","17580.6860","67.0420","2.0109"
"3","2012","AFG","阿富汗","2024-11-07","南亚","30466.4790","4.0776","49.4556","7360.7010","24.1600","4.9590","23105.7780","75.8400","3.7985"
"3","2012","ALB","阿尔巴尼亚","2024-11-07","中东欧","2900.4010","-0.1652","49.8522","1575.7880","54.3300","1.8484","1324.6130","45.6700","-2.5089"
"3","2012","ARE","阿拉伯联合酋长国","2024-11-07","西亚北非","8664.9690","1.0413","27.9354","7343.4750","84.7490","1.4268","1321.4940","15.2510","-1.0738"
"3","2012","ARM","亚美尼亚","2024-11-07","西亚北非","2914.4210","-0.4982","54.0944","1843.0800","63.2400","-0.6561","1071.3410","36.7600","-0.2258"
"3","2012","AZE","阿塞拜疆","2024-11-07","西亚北非","9295.7840","1.3288","50.8929","5008.8470","53.8830","1.7863","4286.9370","46.1170","0.7968"
"3","2012","BGD","孟加拉国","2024-11-07","南亚","152090.6490","1.2436","50.0965","48658.3610","31.9930","3.6734","103432.2880","68.0070","0.1206"
"3","2012","BGR","保加利亚","2024-11-07","中东欧","7305.8880","-0.5792","51.5809","5331.4720","72.9750","-0.1163","1974.4160","27.0250","-1.8185"
"3","2012","BHR","巴林","2024-11-07","西亚北非","1224.9390","1.0556","37.5134","1087.2800","88.7620","1.1310","137.6590","11.2380","0.4616"
"3","2012","BIH","波斯尼亚和黑塞哥维那","2024-11-07","中东欧","3674.3740","-1.8543","51.2160","1697.5240","46.1990","-1.1570","1976.8500","53.8010","-2.4491"
"3","2012","BLR","白俄罗斯","2024-11-07","中东欧","9446.8360","-0.1566","53.7483","7150.9710","75.6970","0.5181","2295.8650","24.3030","-2.2294"
"3","2012","BRN","文莱达鲁萨兰国","2024-11-07","东南亚","406.6340","1.2691","48.0533","307.6430","75.6560","1.7275","98.9910","24.3440","-0.1423"
"3","2012","BTN","不丹","2024-11-07","南亚","721.1450","1.0895","46.8003","262.2880","36.3710","3.2743","458.8570","63.6290","-0.1383"
"3","2012","CHN","中国","2024-11-07","东亚","1354190.0000","0.6783","48.8125","700996.4540","51.7650","3.1307","653193.5460","48.2350","-1.8882"
"3","2012","CZE","捷克共和国","2024-11-07","中东欧","10510.7850","0.1399","50.8955","7693.5790","73.1970","0.1563","2817.2060","26.8030","0.0952"
"3","2012","EGY","阿拉伯埃及共和国","2024-11-07","西亚北非","91240.3760","2.2616","49.3541","39184.0920","42.9460","2.1359","52056.2840","57.0540","2.3563"
"3","2012","EST","爱沙尼亚","2024-11-07","中东欧","1322.6960","-0.3579","53.3409","899.0890","67.9740","-0.3448","423.6070","32.0260","-0.3859"
"3","2012","GEO","格鲁吉亚","2024-11-07","西亚北非","3728.8740","-0.7366","52.8918","2099.4680","56.3030","-0.0522","1629.4060","43.6970","-1.6115"
"3","2012","HRV","克罗地亚","2024-11-07","中东欧","4267.5580","-0.3057","51.7770","2368.7510","55.5060","0.0264","1898.8070","44.4940","-0.7183"
"3","2012","HUN","匈牙利","2024-11-07","中东欧","9920.3620","-0.5164","52.4213","6912.3100","69.6780","-0.0561","3008.0520","30.3220","-1.5663"
"3","2012","IDN","印度尼西亚","2024-11-07","东南亚","250222.6950","1.2559","49.6291","128304.1890","51.2760","2.5929","121918.5060","48.7240","-0.1320"
"3","2012","IND","印度","2024-11-07","南亚","1274487.2150","1.3322","48.3055","403171.2860","31.6340","2.4703","871315.9290","68.3660","0.8099"
"3","2012","IRN","伊朗伊斯兰共和国","2024-11-07","西亚北非","77324.4510","1.2774","49.2241","55484.1600","71.7550","2.0539","21840.2910","28.2450","-0.6685"
"3","2012","IRQ","伊拉克","2024-11-07","西亚北非","33864.4470","4.4885","50.1811","23512.7630","69.4320","4.7249","10351.6840","30.5680","3.9534"
"3","2012","ISR","以色列","2024-11-07","西亚北非","7910.5000","1.8462","50.4349","7274.4960","91.9600","1.9201","636.0040","8.0400","1.0039"
"3","2012","JOR","约旦","2024-11-07","西亚北非","7211.8630","1.4228","48.6304","6359.7810","88.1850","2.5781","852.0820","11.8150","-6.8032"
"3","2012","JPN","日本","2024-11-07","东亚","127629.0000","-0.1597","51.3050","116331.2810","91.1480","-0.0730","11297.7190","8.8520","-1.0482"
"3","2012","KAZ","哈萨克斯坦","2024-11-07","中亚","16792.0900","1.4087","52.3134","9566.9570","56.9730","1.5369","7225.1330","43.0270","1.2392"
"3","2012","KGZ","吉尔吉斯斯坦","2024-11-07","中亚","5607.2000","1.6652","51.0687","1986.2380","35.4230","1.8659","3620.9620","64.5770","1.5554"
"3","2012","KHM","柬埔寨","2024-11-07","东南亚","14786.6400","1.4493","50.5259","3110.6650","21.0370","3.2431","11675.9750","78.9630","0.9768"
"3","2012","KOR","大韩民国","2024-11-07","东亚","50199.8530","0.5257","50.0743","41089.0820","81.8510","0.4378","9110.7710","18.1490","0.9232"
"3","2012","KWT","科威特","2024-11-07","西亚北非","3394.6630","7.6764","42.9038","3394.6630","100.0000","7.6764","0.0000","0.0000",""
"3","2012","LAO","老挝","2024-11-07","东南亚","6508.8030","1.4310","49.6261","2034.9120","31.2640","3.3818","4473.8910","68.7360","0.5561"
"3","2012","LBN","黎巴嫩","2024-11-07","西亚北非","5178.3370","2.6075","50.3597","4538.0870","87.6360","2.7811","640.2500","12.3640","1.3857"
"3","2012","LKA","斯里兰卡","2024-11-07","南亚","21017.1470","0.7517","51.5038","3824.2800","18.1960","0.6693","17192.8670","81.8040","0.7701"
"3","2012","LTU","立陶宛","2024-11-07","中东欧","2987.7730","-1.3412","53.9493","1997.7450","66.8640","-1.1570","990.0280","33.1360","-1.7118"
"3","2012","LVA","拉脱维亚","2024-11-07","中东欧","2034.3190","-1.2404","54.3764","1381.2420","67.8970","-1.1991","653.0770","32.1030","-1.3276"
"3","2012","MDA","摩尔多瓦","2024-11-07","中东欧","2860.3240","-0.0131","52.4725","1217.2970","42.5580","-0.0859","1643.0270","57.4420","0.0408"
"3","2012","MDV","马尔代夫","2024-11-07","南亚","387.5390","3.4385","43.5886","144.4240","37.2670","4.5666","243.1150","62.7330","2.7743"
"3","2012","MKD","北马其顿","2024-11-07","中东欧","1929.8210","-0.3919","50.0521","1102.4100","57.1250","-0.3341","827.4110","42.8750","-0.4688"
"3","2012","MMR","缅甸","2024-11-07","东南亚","50218.1850","0.8472","50.0951","14696.8540","29.2660","1.5020","35521.3310","70.7340","0.5776"
"3","2012","MNE","黑山","2024-11-07","中东欧","620.6010","0.0841","51.2651","402.1740","64.8040","0.5978","218.4270","35.1960","-0.8547"
"3","2012","MNG","蒙古","2024-11-07","东亚","2792.3490","1.7489","50.2350","1899.6350","68.0300","1.8474","892.7140","31.9700","1.5396"
"3","2012","MYS","马来西亚","2024-11-07","东南亚","29660.2120","1.6181","48.5675","21436.9180","72.2750","2.5439","8223.2940","27.7250","-0.7556"
"3","2012","NPL","尼泊尔","2024-11-07","南亚","27330.6940","0.2355","51.6585","4771.3930","17.4580","2.2607","22559.3010","82.5420","-0.1876"
"3","2012","OMN","阿曼","2024-11-07","西亚北非","3535.5790","9.7582","36.6395","2742.3360","77.5640","11.5546","793.2430","22.4360","3.7850"
"3","2012","PAK","巴基斯坦","2024-11-07","南亚","202205.8610","1.7980","48.6504","71597.0510","35.4080","2.3815","130608.8100","64.5920","1.4796"
"3","2012","PHL","菲律宾","2024-11-07","东南亚","98032.3170","1.7435","49.4169","44812.5330","45.7120","2.1600","53219.7840","54.2880","1.3942"
"3","2012","POL","波兰","2024-11-07","中东欧","38063.1640","-0.0002","51.5832","23086.8310","60.6540","-0.2078","14976.3330","39.3460","0.3205"
"3","2012","PRK","朝鲜民主主义人民共和国","2024-11-07","东亚","24887.7700","0.4187","51.0403","15116.3340","60.7380","0.7171","9771.4360","39.2620","-0.0413"
"3","2012","PSE","约旦河西岸和加沙","2024-11-07","西亚北非","3979.9980","2.4677","50.1647","2969.8350","74.6190","2.7872","1010.1630","25.3810","1.5343"
"3","2012","QAT","卡塔尔","2024-11-07","西亚北非","1905.6600","5.4727","25.7372","1880.8290","98.6970","5.5690","24.8310","1.3030","-1.5624"
"3","2012","ROU","罗马尼亚","2024-11-07","中东欧","20058.0350","-0.4452","51.5796","10826.1240","53.9740","-0.4192","9231.9110","46.0260","-0.4756"
"3","2012","RUS","俄罗斯联邦","2024-11-07","俄罗斯","143378.4470","0.2516","53.7068","105800.3900","73.7910","0.3316","37578.0570","26.2090","0.0267"
"3","2012","SAU","沙特阿拉伯","2024-11-07","西亚北非","30821.5430","2.1998","42.7528","25433.9370","82.5200","2.4643","5387.6060","17.4800","0.9603"
"3","2012","SGP","新加坡","2024-11-07","东南亚","5312.4370","2.4534","47.8764","5312.4370","100.0000","2.4534","0.0000","0.0000",""
"3","2012","SRB","塞尔维亚","2024-11-07","中东欧","7199.0770","-0.4853","51.9724","3985.1210","55.3560","-0.2303","3213.9560","44.6440","-0.8006"
"3","2012","SVK","斯洛伐克共和国","2024-11-07","中东欧","5407.5790","0.1702","51.3009","2935.2340","54.2800","-0.0874","2472.3450","45.7200","0.4769"
"3","2012","SVN","斯洛文尼亚","2024-11-07","中东欧","2057.1590","0.2100","50.5160","1092.5160","53.1080","0.6346","964.6430","46.8920","-0.2687"
"3","2012","SYR","阿拉伯叙利亚共和国","2024-11-07","西亚北非","22605.5770","-0.5521","49.5445","12106.4170","53.5550","-2.4480","10499.1600","46.4450","1.6795"
"3","2012","THA","泰国","2024-11-07","东南亚","69157.0230","0.6443","50.9901","31428.4090","45.4450","2.3017","37728.6140","54.5550","-0.7156"
"3","2012","TJK","塔吉克斯坦","2024-11-07","中亚","7956.3820","2.1799","49.9409","2112.0220","26.5450","2.2703","5844.3600","73.4550","2.1472"
"3","2012","TKM","土库曼斯坦","2024-11-07","中亚","5458.6820","1.8092","50.5792","2684.3070","49.1750","2.5235","2774.3750","50.8250","1.1229"
"3","2012","TLS","东帝汶","2024-11-07","东南亚","1137.6760","2.1950","48.8357","323.4190","28.4280","3.4303","814.2570","71.5720","1.7086"
"3","2012","TUR","土耳其","2024-11-07","西亚北非","75175.8270","1.2747","49.7929","54107.0500","71.9740","2.0726","21068.7770","28.0260","-0.7457"
"3","2012","UKR","乌克兰","2024-11-07","中东欧","45593.3420","-0.2470","53.8252","31360.0120","68.7820","-0.1117","14233.3300","31.2180","-0.5444"
"3","2012","UZB","乌兹别克斯坦","2024-11-07","中亚","29774.5000","1.4721","50.0169","15199.8820","51.0500","1.2764","14574.6180","48.9500","1.6766"
"3","2012","VNM","越南","2024-11-07","东南亚","89301.3260","1.0720","50.7173","28354.9570","31.7520","3.2111","60946.3690","68.2480","0.0922"
"3","2012","YEM","也门共和国","2024-11-07","西亚北非","26223.3910","2.8930","49.3845","8642.7050","32.9580","4.7118","17580.6860","67.0420","2.0109"
"1","2013","AFG","阿富汗","","南亚","31731.6880","3.3152","48.5071","8209.3050","25.8710","4.8852","23522.3830","74.1290","2.7730"
"1","2013","ALB","阿尔巴尼亚","","中东欧","2895.0920","-0.1832","50.0734","1603.3890","55.3830","1.7364","1291.7030","44.6170","-2.5159"
"1","2013","ARE","阿拉伯联合酋长国","","西亚北非","9006.2630","1.1818","25.8840","7653.6120","84.9810","1.5319","1352.6510","15.0190","-0.7763"
"1","2013","ARM","亚美尼亚","","西亚北非","2893.5090","0.4013","51.6044","1822.1870","62.9750","0.1063","1071.3220","37.0250","0.9049"
"1","2013","AZE","阿塞拜疆","","西亚北非","9416.8010","1.2934","50.2840","5094.4890","54.1000","1.7455","4322.3120","45.9000","0.7633"
"1","2013","BGD","孟加拉国","","南亚","157571.2920","1.1773","49.5021","51609.3250","32.7530","3.5344","105961.9670","67.2470","0.0491"
"1","2013","BGR","保加利亚","","中东欧","7265.1150","-0.5596","51.3764","5325.3290","73.3000","-0.1098","1939.7860","26.7000","-1.7843"
"1","2013","BHR","巴林","","西亚北非","1315.4110","1.1618","37.7748","1166.3350","88.6670","1.2159","149.0760","11.3330","0.7393"
"1","2013","BIH","波斯尼亚和黑塞哥维那","","中东欧","3604.9990","-1.1912","50.2210","1423.4700","39.4860","-0.9173","2181.5290","60.5140","-1.3696"
"1","2013","BLR","白俄罗斯","","中东欧","9465.9970","0.0159","53.5216","7182.5150","75.8770","0.5577","2283.4820","24.1230","-1.6695"
"1","2013","BRN","文莱达鲁萨兰国","","东南亚","405.7160","1.4819","48.4055","310.6200","76.5610","1.9243","95.0960","23.4390","0.0505"
"1","2013","BTN","不丹","","南亚","764.9610","1.5803","46.2683","284.0990","37.1390","3.6782","480.8620","62.8610","0.3613"
"1","2013","CHN","中国","","东亚","1357380.0000","0.4937","48.4941","721691.7980","53.1680","2.9287","635688.2020","46.8320","-2.2007"
"1","2013","CZE","捷克共和国","","中东欧","10514.2720","0.0332","50.8734","7681.7270","73.0600","-0.0421","2832.5450","26.9400","0.2375"
"1","2013","EGY","阿拉伯埃及共和国","","西亚北非","89807.4330","2.2455","49.4877","38639.6480","43.0250","2.2990","51167.7850","56.9750","2.2052"
"1","2013","EST","爱沙尼亚","","中东欧","1317.9970","-0.3559","53.2968","892.5610","67.7210","-0.5241","425.4360","32.2790","-0.0021"
"1","2013","GEO","格鲁吉亚","","西亚北非","3776.0000","-1.2893","52.3702","2012.9480","53.3090","-1.0132","1763.0520","46.6910","-1.6036"
"1","2013","HRV","克罗地亚","","中东欧","4255.6890","-0.2785","51.7816","2483.5780","58.3590","0.2110","1772.1110","41.6410","-0.9606"
"1","2013","HUN","匈牙利","","中东欧","9893.0820","-0.2754","52.4461","6955.4300","70.3060","0.4011","2937.6520","29.6940","-1.8590"
"1","2013","IDN","印度尼西亚","","东南亚","252032.2630","1.2573","49.6137","131691.8980","52.2520","2.7303","120340.3650","47.7480","-0.3301"
"1","2013","IND","印度","","南亚","1278562.2070","1.2194","48.1542","409063.1930","31.9940","2.3605","869499.0140","68.0060","0.6871"
"1","2013","IRN","伊朗伊斯兰共和国","","西亚北非","77435.3840","1.2760","49.5973","56001.2700","72.3200","2.0408","21434.1140","27.6800","-0.6950"
"1","2013","IRQ","伊拉克","","西亚北非","33883.1450","3.3204","49.4060","23468.1440","69.2620","3.4461","10415.0010","30.7380","3.0377"
"1","2013","ISR","以色列","","西亚北非","8059.5000","1.8661","50.4990","7415.7070","92.0120","1.9345","643.7930","7.9880","1.0805"
"1","2013","JOR","约旦","","西亚北非","8413.4640","5.1321","48.6832","7000.9280","83.2110","5.4221","1412.5360","16.7890","3.7068"
"1","2013","JPN","日本","","东亚","127445.0000","-0.1443","51.3350","117875.1550","92.4910","0.4946","9569.8450","7.5090","-7.6957"
"1","2013","KAZ","哈萨克斯坦","","中亚","17035.2750","1.4418","51.7300","9090.1930","53.3610","1.2602","7945.0820","46.6390","1.6500"
"1","2013","KGZ","吉尔吉斯斯坦","","中亚","5719.6000","1.9847","50.5776","2029.4860","35.4830","2.2105","3690.1140","64.5170","1.8608"
"1","2013","KHM","柬埔寨","","东南亚","15022.6920","1.6499","51.2402","3052.4610","20.3190","2.5496","11970.2310","79.6810","1.4218"
"1","2013","KOR","大韩民国","","东亚","50428.8930","0.4552","50.2939","41477.2600","82.2490","0.5866","8951.6330","17.7510","-0.1514"
"1","2013","KWT","科威特","","西亚北非","3598.3850","5.8018","43.8689","3537.5720","98.3100","5.8180","60.8130","1.6900","4.8603"
"1","2013","LAO","老挝","","东南亚","6494.5570","1.2299","50.2848","2368.5000","36.4690","4.2954","4126.0570","63.5310","-0.4883"
"1","2013","LBN","黎巴嫩","","西亚北非","5276.1020","7.0610","49.5313","4619.1220","87.5480","7.2005","656.9800","12.4520","6.0859"
"1","2013","LKA","斯里兰卡","","南亚","20585.0000","0.7803","51.6646","3767.0550","18.3000","0.7967","16817.9450","81.7000","0.7766"
"1","2013","LTU","立陶宛","","中东欧","2957.6890","-1.0120","53.9509","1968.4600","66.5540","-1.0871","989.2290","33.4460","-0.8624"
"1","2013","LVA","拉脱维亚","","中东欧","2012.6470","-1.0710","54.2215","1358.0540","67.4760","-1.1777","654.5930","32.5240","-0.8494"
"1","2013","MDA","摩尔多瓦","","中东欧","3558.5660","-0.0268","51.9027","1597.0490","44.8790","0.0223","1961.5170","55.1210","-0.0667"
"1","2013","MDV","马尔代夫","","南亚","393.0000","2.0566","49.8583","170.6250","43.4160","4.6534","222.3750","56.5840","0.1089"
"1","2013","MKD","北马其顿","","中东欧","2075.7390","0.0821","50.2053","1182.7770","56.9810","0.1207","892.9620","43.0190","0.0309"
"1","2013","MMR","缅甸","","东南亚","51448.1960","0.9014","51.1619","16981.5060","33.0070","2.5448","34466.6900","66.9930","0.1016"
"1","2013","MNE","黑山","","中东欧","621.2070","0.0976","50.6077","395.3550","63.6430","0.3903","225.8520","36.3570","-0.4127"
"1","2013","MNG","蒙古","","东亚","2869.1070","1.9314","50.4547","2018.8760","70.3660","3.2100","850.2310","29.6340","-1.0409"
"1","2013","MYS","马来西亚","","东南亚","29706.7240","1.8217","48.3519","21770.2760","73.2840","2.8614","7936.4480","26.7160","-0.9761"
"1","2013","NPL","尼泊尔","","南亚","27985.3100","1.2057","51.5160","5002.9340","17.8770","3.2343","22982.3760","82.1230","0.7695"
"1","2013","OMN","阿曼","","西亚北非","3711.4810","6.8821","35.2962","2846.6690","76.6990","7.5296","864.8120","23.3010","4.7799"
"1","2013","PAK","巴基斯坦","","南亚","181712.5950","2.1140","48.6226","68796.3880","37.8600","3.2616","112916.2070","62.1400","1.4212"
"1","2013","PHL","菲律宾","","东南亚","98481.0320","1.6529","49.4647","43955.0390","44.6330","1.2571","54525.9930","55.3670","1.9731"
"1","2013","POL","波兰","","中东欧","38040.1960","-0.0604","51.6240","23058.8260","60.6170","-0.1774","14981.3700","39.3830","0.1201"
"1","2013","PRK","朝鲜民主主义人民共和国","","东亚","24985.9760","0.5295","51.1214","15133.7560","60.5690","0.7493","9852.2200","39.4310","0.1927"
"1","2013","PSE","约旦河西岸和加沙","","西亚北非","4169.5060","2.9846","49.3005","3118.7900","74.8000","3.2832","1050.7160","25.2000","2.1036"
"1","2013","QAT","卡塔尔","","西亚北非","2250.4730","6.4657","26.0299","2229.3410","99.0610","6.5819","21.1320","0.9390","-5.0879"
"1","2013","ROU","罗马尼亚","","中东欧","19983.6930","-0.3713","51.5140","10838.1560","54.2350","-0.1055","9145.5370","45.7650","-0.6855"
"1","2013","RUS","俄罗斯联邦","","俄罗斯","143506.9110","0.2129","53.5831","105981.2890","73.8510","0.3010","37525.6220","26.1490","-0.0353"
"1","2013","SAU","沙特阿拉伯","","西亚北非","29944.4760","2.9076","43.4732","24769.7710","82.7190","3.1605","5174.7050","17.2810","1.7054"
"1","2013","SGP","新加坡","","东南亚","5399.1620","1.6193","50.6685","5399.1620","100.0000","1.6193","0.0000","0.0000",""
"1","2013","SRB","塞尔维亚","","中东欧","7164.1320","-0.4866","51.1650","3966.9950","55.3730","-0.3673","3197.1370","44.6270","-0.6344"
"1","2013","SVK","斯洛伐克共和国","","中东欧","5413.3930","0.1075","51.5265","2920.2550","53.9450","-0.2958","2493.1380","46.0550","0.5819"
"1","2013","SVN","斯洛文尼亚","","中东欧","2059.9530","0.1357","50.4019","1025.1150","49.7640","-0.0490","1034.8380","50.2360","0.3190"
"1","2013","SYR","阿拉伯叙利亚共和国","","西亚北非","19809.1410","-3.0406","49.3985","11262.4870","56.8550","-2.3416","8546.6540","43.1450","-3.9542"
"1","2013","THA","泰国","","东南亚","68143.0650","0.4399","50.6681","32669.8300","47.9430","3.1053","35473.2350","52.0570","-1.9536"
"1","2013","TJK","塔吉克斯坦","","中亚","8177.8090","2.2600","49.4580","2177.0150","26.6210","2.4593","6000.7940","73.3790","2.1878"
"1","2013","TKM","土库曼斯坦","","中亚","5366.2770","1.8514","50.8167","2648.2580","49.3500","2.5162","2718.0190","50.6500","1.2079"
"1","2013","TLS","东帝汶","","东南亚","1184.3660","2.3585","49.2139","372.8980","31.4850","4.4544","811.4680","68.5150","1.4098"
"1","2013","TUR","土耳其","","西亚北非","75787.3330","1.6195","50.8505","54847.2930","72.3700","2.3629","20940.0400","27.6300","-0.3019"
